state,location_type,name,Studio,1_bed,2_bed,3_bed,4_bed,avg_rent,minimum_wage,monthly_min_wage_income,hours_to_afford_avg_rent
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Franklin County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Orleans County,831,963,1081,1401,1524,1160.0,14.01,2241.6,82.79800142755175
Vermont,county,Lamoille County,913,983,1291,1713,1719,1323.8,14.01,2241.6,94.48965024982155
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Orleans County,831,963,1081,1401,1524,1160.0,14.01,2241.6,82.79800142755175
Vermont,county,Orleans County,831,963,1081,1401,1524,1160.0,14.01,2241.6,82.79800142755175
Vermont,county,Grand Isle County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Essex County,812,834,936,1301,1319,1040.4,14.01,2241.6,74.26124197002142
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Franklin County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Franklin County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Grand Isle County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Franklin County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Franklin County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Lamoille County,913,983,1291,1713,1719,1323.8,14.01,2241.6,94.48965024982155
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Franklin County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Orleans County,831,963,1081,1401,1524,1160.0,14.01,2241.6,82.79800142755175
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Essex County,812,834,936,1301,1319,1040.4,14.01,2241.6,74.26124197002142
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Essex County,812,834,936,1301,1319,1040.4,14.01,2241.6,74.26124197002142
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Essex County,812,834,936,1301,1319,1040.4,14.01,2241.6,74.26124197002142
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Lamoille County,913,983,1291,1713,1719,1323.8,14.01,2241.6,94.48965024982155
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Rutland County,991,997,1224,1561,2004,1355.4,14.01,2241.6,96.74518201284798
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Orleans County,831,963,1081,1401,1524,1160.0,14.01,2241.6,82.79800142755175
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Orleans County,831,963,1081,1401,1524,1160.0,14.01,2241.6,82.79800142755175
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Caledonia County,899,922,1068,1390,1657,1187.2,14.01,2241.6,84.73947180585297
Vermont,county,Addison County,1017,1062,1332,1741,1774,1385.2,14.01,2241.6,98.8722341184868
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Orange County,976,1003,1244,1601,1671,1299.0,14.01,2241.6,92.71948608137045
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Windham County,976,1091,1340,1655,1785,1369.4,14.01,2241.6,97.7444682369736
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Chittenden County,1341,1441,1887,2390,2513,1914.4,14.01,2241.6,136.6452533904354
Vermont,county,Lamoille County,913,983,1291,1713,1719,1323.8,14.01,2241.6,94.48965024982155
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Vermont,county,Bennington County,936,1006,1241,1642,1929,1350.8,14.01,2241.6,96.41684511063526
Vermont,county,Windsor County,1039,1136,1300,1725,1731,1386.2,14.01,2241.6,98.94361170592434
Vermont,county,Washington County,985,1106,1453,1832,1975,1470.2,14.01,2241.6,104.9393290506781
Virginia,metro,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",993,999,1261,1721,2140,1422.8,12.41,1985.6,114.6494762288477
Virginia,metro,"Charlottesville, VA MSA",1392,1415,1678,2114,2608,1841.4,12.41,1985.6,148.38033843674458
Virginia,metro,"Culpeper County, VA HUD Metro FMR Area",953,959,1251,1609,1889,1332.2,12.41,1985.6,107.34891216760677
Virginia,metro,"Franklin County, VA HUD Metro FMR Area",690,772,905,1169,1329,973.0,12.41,1985.6,78.40451248992748
Virginia,metro,"Giles County, VA HUD Metro FMR Area",742,806,905,1179,1245,975.4,12.41,1985.6,78.59790491539081
Virginia,metro,"Harrisonburg, VA MSA",921,927,1203,1619,2041,1342.2,12.41,1985.6,108.15471394037067
Virginia,metro,"King and Queen County, VA HUD Metro FMR Area",947,973,1092,1539,1708,1251.8,12.41,1985.6,100.870265914585
Virginia,metro,"Kingsport-Bristol-Bristol, TN-VA MSA",677,717,905,1179,1335,962.6,12.41,1985.6,77.56647864625302
Virginia,metro,"Lynchburg, VA MSA",948,966,1093,1494,1627,1225.6,12.41,1985.6,98.75906526994359
Virginia,metro,"Madison County, VA HUD Metro FMR Area",786,792,1040,1285,1526,1085.8,12.41,1985.6,87.49395648670426
Virginia,metro,"Pulaski County, VA HUD Metro FMR Area",742,806,905,1242,1536,1046.2,12.41,1985.6,84.30298146655923
Virginia,metro,"Rappahannock County, VA HUD Metro FMR Area",1040,1069,1200,1451,2036,1359.2,12.41,1985.6,109.5245769540693
Virginia,metro,"Richmond, VA MSA",1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,metro,"Roanoke, VA HUD Metro FMR Area",811,894,1088,1513,1760,1213.2,12.41,1985.6,97.75987107171636
Virginia,metro,"Southampton County-Franklin city, VA HUD Metro FMR Area",908,910,1053,1339,1787,1199.4,12.41,1985.6,96.64786462530218
Virginia,metro,"Staunton-Waynesboro, VA MSA",981,987,1149,1616,1922,1331.0,12.41,1985.6,107.2522159548751
Virginia,metro,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",1279,1287,1493,2079,2532,1734.0,12.41,1985.6,139.72602739726028
Virginia,metro,"Warren County, VA HUD Metro FMR Area",881,887,1165,1527,1977,1287.4,12.41,1985.6,103.7389202256245
Virginia,metro,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,metro,"Winchester, VA-WV MSA",983,1104,1390,1734,2347,1511.6,12.41,1985.6,121.80499597099113
Virginia,county,Accomack County,766,832,938,1294,1592,1084.4,12.41,1985.6,87.38114423851734
Virginia,county,Albemarle County,1392,1415,1678,2114,2608,1841.4,12.41,1985.6,148.38033843674458
Virginia,county,Alexandria city,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Alleghany County,749,753,905,1197,1254,971.6,12.41,1985.6,78.29170024174053
Virginia,county,Amelia County,1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,county,Amherst County,948,966,1093,1494,1627,1225.6,12.41,1985.6,98.75906526994359
Virginia,county,Appomattox County,948,966,1093,1494,1627,1225.6,12.41,1985.6,98.75906526994359
Virginia,county,Arlington County,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Augusta County,981,987,1149,1616,1922,1331.0,12.41,1985.6,107.2522159548751
Virginia,county,Bath County,731,735,912,1195,1399,994.4,12.41,1985.6,80.12892828364222
Virginia,county,Bedford County,948,966,1093,1494,1627,1225.6,12.41,1985.6,98.75906526994359
Virginia,county,Bland County,725,730,905,1275,1388,1004.6,12.41,1985.6,80.95084609186141
Virginia,county,Botetourt County,811,894,1088,1513,1760,1213.2,12.41,1985.6,97.75987107171636
Virginia,county,Bristol city,677,717,905,1179,1335,962.6,12.41,1985.6,77.56647864625302
Virginia,county,Brunswick County,725,730,905,1275,1461,1019.2,12.41,1985.6,82.1273166800967
Virginia,county,Buchanan County,725,730,905,1176,1324,972.0,12.41,1985.6,78.32393231265108
Virginia,county,Buckingham County,825,856,1010,1245,1359,1059.0,12.41,1985.6,85.33440773569701
Virginia,county,Buena Vista city,772,842,945,1332,1466,1071.4,12.41,1985.6,86.33360193392426
Virginia,county,Campbell County,948,966,1093,1494,1627,1225.6,12.41,1985.6,98.75906526994359
Virginia,county,Caroline County,946,952,1181,1664,1946,1337.8,12.41,1985.6,107.80016116035455
Virginia,county,Carroll County,728,732,905,1267,1485,1023.4,12.41,1985.6,82.46575342465754
Virginia,county,Charles City County,1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,county,Charlotte County,684,689,905,1128,1388,958.8,12.41,1985.6,77.26027397260273
Virginia,county,Charlottesville city,1392,1415,1678,2114,2608,1841.4,12.41,1985.6,148.38033843674458
Virginia,county,Chesapeake city,1279,1287,1493,2079,2532,1734.0,12.41,1985.6,139.72602739726028
Virginia,county,Chesterfield County,1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,county,Clarke County,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Colonial Heights city,1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,county,Covington city,749,753,905,1197,1254,971.6,12.41,1985.6,78.29170024174053
Virginia,county,Craig County,811,894,1088,1513,1760,1213.2,12.41,1985.6,97.75987107171636
Virginia,county,Culpeper County,953,959,1251,1609,1889,1332.2,12.41,1985.6,107.34891216760677
Virginia,county,Cumberland County,808,813,1008,1219,1711,1111.8,12.41,1985.6,89.58904109589041
Virginia,county,Danville city,613,719,905,1228,1353,963.6,12.41,1985.6,77.6470588235294
Virginia,county,Dickenson County,725,730,905,1094,1388,968.4,12.41,1985.6,78.03384367445608
Virginia,county,Dinwiddie County,1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,county,Emporia city,732,737,968,1307,1438,1036.4,12.41,1985.6,83.51329572925061
Virginia,county,Essex County,834,839,1041,1321,1597,1126.4,12.41,1985.6,90.76551168412571
Virginia,county,Fairfax city,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Fairfax County,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Falls Church city,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Fauquier County,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Floyd County,725,730,905,1212,1217,957.8,12.41,1985.6,77.17969379532634
Virginia,county,Fluvanna County,1392,1415,1678,2114,2608,1841.4,12.41,1985.6,148.38033843674458
Virginia,county,Franklin city,908,910,1053,1339,1787,1199.4,12.41,1985.6,96.64786462530218
Virginia,county,Franklin County,690,772,905,1169,1329,973.0,12.41,1985.6,78.40451248992748
Virginia,county,Frederick County,983,1104,1390,1734,2347,1511.6,12.41,1985.6,121.80499597099113
Virginia,county,Fredericksburg city,1772,1803,2045,2544,3015,2235.8,12.41,1985.6,180.1611603545528
Virginia,county,Galax city,728,732,905,1267,1485,1023.4,12.41,1985.6,82.46575342465754
Virginia,county,Giles County,742,806,905,1179,1245,975.4,12.41,1985.6,78.59790491539081
Virginia,county,Gloucester County,1279,1287,1493,2079,2532,1734.0,12.41,1985.6,139.72602739726028
Virginia,county,Goochland County,1328,1365,1532,1959,2393,1715.4,12.41,1985.6,138.22723609991942
Virginia,county,Grayson County,725,730,905,1273,1372,1001.0,12.41,1985.6,80.66075745366639
